SBS1	SBS2	SBS3	SBS5	SBS13	SBS18	SBS30	SBS34	SBS41
TCGA-BH-A0HQ-01A-11W-A050-09	0.045888397135999	0.187596559428309	0.130582217571197	0.476618971339402	0	0	0.0248544459690226	0	0.13445940855607
TCGA-A7-A26G-01A-21D-A167-09	0.0278375764866591	0	0.522701329746657	0.0460634227966444	0.112814641076006	0.0655473996979137	0.22503563019612	0	0
TCGA-AR-A1AW-01A-21D-A12Q-09	0.0234093268910342	0.0468277653677483	0	0.59015435350958	0	0.0841337328135892	0.0223720001965765	0	0.233102821221471
TCGA-D8-A1JM-01A-11D-A13L-09	0	0	0.0535931228823899	0.744613356870126	0	0.201793520247484	0	0	0
TCGA-E2-A1IG-01A-11D-A142-09	0.144362216351155	0.0232034851174729	0.141224695223234	0.572098612091167	0	0	0	0.119110991216971	0
TCGA-EW-A1P4-01A-21D-A142-09	0	0	0.189020743700311	0.67621498656586	0.113081974805019	0	0	0	0.02168229492881
TCGA-A8-A09A-01A-11W-A019-09	0	0.0774982482443024	0.562752901047848	0.0795168865785769	0.0158875666490727	0.130283521686446	0.0171146985012025	0	0.116946177292551
TCGA-BH-A1FD-01A-11W-A14Q-09	0.0171913835279308	0	0	0.947307481095471	0	0	0	0	0.035501135376598
TCGA-EW-A6SA-01A-21D-A32I-09	0.0811986324806565	0.066467700491129	0.109984614232631	0.235825426541864	0	0.174975568007578	0.0942047211537506	0	0.23734333709239
TCGA-A7-A26J-01A-11D-A272-09	0	0	0.287915018306119	0.478764877491045	0	0.138758450528603	0.0328915759777691	0	0.0616700776964641
TCGA-AR-A1AV-01A-21D-A12Q-09	0.11542928564273	0.071706132357912	0	0.429789486293061	0	0.204169888366206	0.024298972208938	0	0.154606235131152
TCGA-BH-A1EX-01A-11D-A13L-09	0.133050473809081	0	0	0.81189075120518	0	0.0550587749857394	0	0	0
TCGA-AN-A04D-01A-21W-A050-09	0	0	0.569270640861296	0.3236753221665	0	0	0.00354350305424677	0	0.103510533917957
TCGA-V7-A7HQ-01A-11D-A33E-09	0	0	0	0.688274870008383	0.199273045032074	0.0137296409492723	0.0987224440102712	0	0
TCGA-BH-A0B4-01A-11W-A019-09	0	0.0806816030416907	0.556197760313923	0.165352293550841	0.05090603029079	0.146862312802755	0	0	0
TCGA-A8-A09Q-01A-11W-A019-09	0.0887830261454065	0.0159966692788992	0.173846955158646	0.442335063705649	0.0199496945137542	0.0862741513641627	0	0	0.172814439833482
TCGA-BH-A0H9-01A-11W-A071-09	0	0	0.261236264950676	0.539226409970571	0.0534983131105769	0.0280939124521458	0.11794509951603	0	0
TCGA-S3-A6ZG-01A-22D-A32I-09	0.12471002729364	0.0424997383356966	0	0.769731846545469	0	0	0.0630583878251949	0	0
TCGA-BH-A0E7-01A-11W-A050-09	0.0813764020052893	0	0	0.832071966848101	0	0	0	0	0.0865516311466094
TCGA-AR-A1AH-01A-11D-A12B-09	0.0310217895776094	0.0229874258266291	0.271879124848852	0.332432555862472	0.0601970389725327	0.281482064911905	0	0	0
TCGA-EW-A1P8-01A-11D-A142-09	0.0352594899108689	0.0195311721199204	0.297373040488052	0.03907500072699	0.0852060455708391	0.130041257561675	0.120847037398668	0	0.272666956222987
TCGA-B6-A0I2-01A-11W-A050-09	0.0785139901960773	0.100917906054546	0.172561590632443	0.17699030339301	0.364011846574662	0.0256000843084946	0.0814042788407666	0	0
TCGA-C8-A3M8-01A-11D-A20S-09	0.112198995473955	0.0951032256068808	0.35154917456919	0.345283322956668	0.095865281393306	0	0	0	0
TCGA-E9-A1R7-01A-11D-A14K-09	0	0.110106330880743	0	0.707907621431921	0.0456393924954825	0.0307741435358965	0.105572511655957	0	0
TCGA-A2-A0SY-01A-31D-A099-09	0	0.33164303713237	0	0.0859680595592877	0.442509265690537	0	0.130007352066712	0	0.00987228555109257
TCGA-C8-A12L-01A-11D-A10Y-09	0.0561138890454761	0	0.695945054684906	0.121969901800849	0	0.0178962363161619	0.108074918152607	0	0
TCGA-LL-A6FR-01A-12D-A31U-09	0	0	0	0.92382784115313	0.0761721588468699	0	0	0	0
TCGA-BH-A0AW-01A-11W-A071-09	0	0.280355570346333	0.117994956603646	0.165556908773895	0.252388309817166	0.0103340944878876	0.0831184607128934	0	0.0902516992581787
TCGA-D8-A27N-01A-11D-A16D-09	0.159738741192416	0.0515442620391953	0.579213820885723	0	0	0.135847740159811	0.0594620309114233	0	0.0141934048114305
TCGA-C8-A12V-01A-11D-A10Y-09	0	0.0200315075741267	0.39597228194925	0.26892000352919	0.0245260777242638	0	0	0.027665305100646	0.262884824122523
TCGA-OL-A5D7-01A-11D-A27P-09	0	0.0594254037852084	0.32309199181414	0.460388646623032	0.111252662958124	0	0.0458412948194957	0	0
TCGA-C8-A12T-01A-11D-A10Y-09	0	0.384056356635399	0	0.034061813610887	0.467167629194961	0.0284764793957043	0.0495003320297241	0	0.0367373891333242
TCGA-AC-A5XU-01A-11D-A28B-09	0.162159643328552	0.132164202581101	0	0.381794790100329	0.081858215422048	0.129491974862228	0.0758209547504414	0	0.0367102189553002
TCGA-C8-A12M-01A-11D-A135-09	0.115785392562606	0	0	0.667260956403541	0	0.0315531503296311	0.0270982275394537	0	0.158302273164768
TCGA-B6-A0WS-01A-11D-A10Y-09	0	0.0632971263401606	0	0.816685926423568	0	0	0	0	0.120016947236271
TCGA-AR-A254-01A-21D-A167-09	0.123620979971335	0.0911293190855899	0	0.621204795423302	0	0.094955157700216	0.0690897478195579	0	0
TCGA-E2-A10A-01A-21D-A10Y-09	0	0.17644211427649	0.624569175296756	0	0	0.198988710426754	0	0	0
TCGA-BH-A1F8-01A-11D-A13L-09	0	0.438419052652864	0	0.185082878470826	0.287983682150561	0.0617987305921492	0.0267156561336007	0	0
TCGA-B6-A0RS-01A-11D-A099-09	0.0183709635156666	0.0573899890317312	0.504638052150828	0.260774391793255	0.0623447221851719	0.0264319111469177	0.0246507296293226	0.0453992405471075	0
TCGA-GM-A2DD-01A-11D-A17W-09	0.0318583458809659	0	0.248193293599111	0.548289890211612	0	0.0530736560486161	0.0305443187873722	0	0.0880404954723224
TCGA-A8-A08X-01A-21W-A019-09	0.0462874588679364	0	0	0.754267629611918	0	0	0.0197733142342254	0	0.17967159728592
TCGA-E9-A24A-01A-11D-A167-09	0	0	0.202355490274842	0.368771250909999	0	0.340788325195253	0	0	0.088084933619905
TCGA-E9-A3QA-01A-61D-A228-09	0	0.138337499150766	0.05266673948234	0.387091138178602	0.239937119895459	0.0961710145972934	0.0857964886955395	0	0
TCGA-D8-A1JL-01A-11D-A13L-09	0	0	0.322023336377425	0.538224980393353	0.0671106947123226	0.0726409885168993	0	0	0
TCGA-A7-A4SD-01A-11D-A25Q-09	0.153857056155888	0	0.278852768995732	0.44037485221803	0.065952840334668	0	0.0609624822956827	0	0
TCGA-OL-A6VQ-01A-12D-A41F-09	0	0.320310863393134	0	0.239992739889449	0.138167626791811	0.301528769925606	0	0	0
TCGA-A8-A08R-01A-11W-A050-09	0	0.0308817497135322	0.604908798475074	0.203554421476342	0.160655030335051	0	0	0	0
TCGA-OL-A66O-01A-11D-A31U-09	0.19694357250944	0	0.637296539566448	0	0	0	0	0	0.165759887924112
TCGA-AC-A2FB-01A-11D-A17D-09	0	0.253086262886686	0.335611864621699	0.280135503105702	0	0.131166369385913	0	0	0
TCGA-BH-A208-01A-11D-A159-09	0	0.200219828023772	0	0.389014389059157	0.320193725713025	0	0.0905720572040462	0	0
TCGA-GM-A2DM-01A-11D-A17W-09	0	0.026425071180247	0	0.952709884941773	0	0.0208650438779804	0	0	0
TCGA-BH-A0H6-01A-21W-A071-09	0.164406571577661	0	0	0.835593428422339	0	0	0	0	0
TCGA-E2-A1LI-01A-12D-A159-09	0	0.243367708881169	0.722251075604498	0	0	0	0	0	0.0343812155143333
TCGA-A2-A04N-01A-11D-A10Y-09	0.0715863620632083	0.0810793088119603	0.0870833873851655	0.524181749324235	0	0.071171643183148	0.0239582834707331	0	0.14093926576155
TCGA-AC-A7VB-01A-11D-A351-09	0.222294979055308	0	0	0.63079072728622	0	0.0635624022413171	0.0833518914171547	0	0
TCGA-A2-A0ST-01A-12D-A099-09	0	0.129586659334308	0	0.614912988295407	0.140378595967001	0.013606416642597	0.101515339760687	0	0
TCGA-E2-A1B0-01A-11D-A12Q-09	0.0630670339987025	0	0.0736142503746171	0.732153183935777	0.0631480007715504	0.0459677058929734	0.0220498250263799	0	0
TCGA-AN-A04C-01A-21W-A050-09	0.0680309530393736	0.0487379080049313	0.0572366663013241	0.712669055708572	0.0430008523683585	0.0525996059134684	0.0177249586639718	0	0
TCGA-D8-A13Z-01A-11D-A10Y-09	0.0691281715447155	0	0.497348884890179	0.286365864745045	0.128967563706997	0.0181895151130631	0	0	0
TCGA-A8-A099-01A-11W-A019-09	0.0737138192997992	0	0.519194302158799	0	0	0.0740898702153932	0.122077555780708	0	0.210924452545301
TCGA-E2-A158-01A-11D-A12B-09	0	0	0.42728653613478	0.527630984931406	0.045082478933814	0	0	0	0
TCGA-GM-A2DL-01A-11D-A18P-09	0.0549615530894342	0.150051997059529	0	0	0.102417528867888	0.486189812500278	0.167913181901421	0	0.0384659265814489
TCGA-AR-A0TZ-01A-12D-A099-09	0.0775870667032136	0.232096254130166	0	0.227283560478392	0.259183419364294	0.0663805269535537	0	0	0.137469172370381
TCGA-E2-A1BC-01A-11D-A14G-09	0.049849119579366	0	0.1751037505452	0.388728620402358	0	0.275810076904919	0.0207152144612028	0	0.0897932181069545
TCGA-BH-A0BF-01A-21D-A12Q-09	0.0615737822366045	0.0426958209493577	0.531668802514337	0.288667449697597	0	0	0.0753941446021036	0	0
TCGA-E2-A572-01A-13D-A31U-09	0.128646615613016	0.0319288159859761	0	0.839424568401008	0	0	0	0	0
TCGA-A1-A0SG-01A-11D-A142-09	0.0844826934346735	0	0	0.915517306565326	0	0	0	0	0
TCGA-BH-A1EV-01A-11D-A135-09	0	0.247808016622349	0	0.483552579868703	0.258938253162139	0.0097011503468094	0	0	0
TCGA-BH-A0DL-01A-11D-A10Y-09	0.0896064222701032	0	0	0.60474165979357	0.0923785028485852	0.0758753445224433	0.114183947415906	0	0.0232141231493925
TCGA-D8-A1JD-01A-11D-A13L-09	0	0.0839635534426661	0.671507874771009	0	0.100961603729998	0.11023551915895	0.0333314488973763	0	0
TCGA-PL-A8LV-01A-21D-A41F-09	0	0.109632223255862	0.371752836816193	0.237211819518532	0.178078809127636	0.0698782422313233	0.033446069050454	0	0
TCGA-AR-A250-01A-31D-A167-09	0.05140865439961	0.156213369708113	0	0.394718302880768	0.346045465833443	0.044830947565672	0.00678325961239477	0	0
TCGA-BH-A0B3-01A-11W-A071-09	0.0761718981266186	0.0774826092837339	0.492967981366367	0	0.105873272802657	0.0617504303427482	0.0516245595609125	0	0.134129248516963
TCGA-EW-A1PD-01A-11D-A142-09	0	0.0697685158589228	0.642096056339026	0	0.120608921747919	0	0.0748955740603816	0.0431511197514219	0.0494798122423283
TCGA-E2-A156-01A-11D-A12B-09	0	0	0.248576906586681	0.432531286266331	0	0.20404294367141	0.0590707786379279	0	0.0557780848376497
TCGA-E9-A22B-01A-11D-A159-09	0.0845088212197039	0.126688033557002	0.0488622686579164	0.476663072558656	0.0565286378888724	0	0	0	0.206749166117849
TCGA-BH-A0BD-01A-11W-A050-09	0.0288180519544406	0.118631964127443	0	0.832145094080725	0	0.0204048898373912	0	0	0
TCGA-BH-A1FL-01A-11D-A13L-09	0.0527737282713292	0.0656316769401882	0.377659917219586	0.190814152481899	0	0.0899155542965777	0.22320497079042	0	0
TCGA-AO-A0JC-01A-11W-A071-09	0	0.446446878258653	0	0.133198884204315	0.391902928107604	0.0284513094294287	0	0	0
TCGA-E2-A15O-01A-11D-A10Y-09	0.13835151974021	0.0499823159848085	0.305855813223461	0.31341381079659	0	0	0.0480634673550539	0	0.144333072899877
TCGA-EW-A1IZ-01A-11D-A188-09	0.162391951512835	0	0	0.811242535439819	0	0	0.0263655130473464	0	0
TCGA-D8-A1XU-01A-11D-A14K-09	0.0269994779797034	0.285285184713448	0	0.687715337306849	0	0	0	0	0
TCGA-AO-A0JE-01A-11W-A071-09	0	0.212184146786815	0	0.343936986269863	0.27656077718673	0.0363935313527794	0	0	0.130924558403813
TCGA-E9-A1R4-01A-21D-A14G-09	0	0.316542753925544	0	0.304099182687008	0.288239470441364	0.0911185929460831	0	0	0
TCGA-A2-A25A-01A-12D-A16D-09	0	0.0961576036973085	0.0867645370426839	0	0.0800932904916195	0.736984568768388	0	0	0
TCGA-AR-A2LO-01A-31D-A18P-09	0.0811285972282404	0	0.525539259062316	0	0	0.047485975325157	0	0	0.345846168384287
TCGA-LL-A5YL-01A-12D-A29N-09	0.0874388335554193	0.296969946188223	0.0621711221855191	0.263547581793846	0.122819379765195	0.0530896835714617	0.113963452940336	0	0
TCGA-E2-A1LH-01A-11D-A14G-09	0	0.0962643101613723	0.657653996336544	0	0.183120549134673	0.0391137161317201	0	0	0.0238474282356915
TCGA-C8-A1HF-01A-11D-A135-09	0.0314169718074132	0.177742407924778	0	0.51520001368443	0.129397446552247	0.0251018151146131	0	0	0.121141344916519
TCGA-A7-A3RF-01A-11D-A228-09	0	0	0	0.970158100265255	0	0	0	0	0.0298418997347447
TCGA-D8-A1XR-01A-11D-A14K-09	0.0853443646869117	0.0876150357316966	0	0.587874431589665	0	0	0	0	0.239166167991726
TCGA-A2-A0CX-01A-21W-A019-09	0	0.440728534924382	0	0.151130363205192	0.31302124289001	0.0409875780469762	0.0304534311344051	0	0.0236788497990357
TCGA-C8-A278-01A-11D-A167-09	0	0.134819760956652	0	0.38401724624213	0.14861225980861	0.188876313722591	0.0153826225564198	0	0.128291796713597
TCGA-D8-A27F-01A-11D-A16D-09	0.0166507234001275	0	0	0.59251633191965	0.154546816277305	0.0997244933278615	0.0137567984608589	0	0.122804836614197
TCGA-B6-A0WW-01A-11D-A10G-09	0.033080451753807	0.153789857753592	0	0.497155387889872	0.156163427658583	0.159810874944146	0	0	0
TCGA-E9-A1QZ-01A-21D-A167-09	0.115304035932328	0	0	0.430306183013545	0	0.454389781054127	0	0	0
TCGA-A7-A6VV-01A-22D-A33E-09	0.0863896012908867	0.0456101897137517	0.386835867667798	0	0.140197699955146	0.166873806772743	0.174092834599674	0	0
TCGA-C8-A274-01A-11D-A16D-09	0	0.440371751910488	0	0.157497334845022	0.358470715935081	0.0268506042809574	0	0	0.0168095930284516
TCGA-EW-A1P1-01A-31D-A14G-09	0	0	0.303659681941383	0	0	0.148636205134448	0	0	0.54770411292417
TCGA-A2-A25B-01A-11D-A167-09	0	0.024233394961523	0.362744634188732	0.303844844365937	0	0.0884178461314433	0.0920585566215975	0	0.128700723730768
TCGA-A2-A0YF-01A-21D-A10G-09	0	0	0	0.640799852688905	0	0.359200147311095	0	0	0
TCGA-AN-A03Y-01A-21W-A019-09	0.11459479250827	0.143607185594525	0.0849958320058139	0.515787451645505	0	0	0	0.141014738245886	0
TCGA-AO-A0J6-01A-11W-A050-09	0	0.0370098851817679	0.415310577768762	0.371229340287656	0.119899489689143	0.0565507070726719	0	0	0
TCGA-C8-A1HO-01A-11D-A13L-09	0	0.14221263988056	0.0544632421685425	0.603332094664626	0	0.175067063889868	0	0	0.0249249593964036
TCGA-EW-A1P0-01A-11D-A142-09	0	0	0.509549492800878	0.325412537898201	0	0.16503796930092	0	0	0
TCGA-BH-A1F2-01A-31D-A13L-09	0.130917359045543	0.162680866990011	0.207239340035434	0.0760693804732818	0.0961701784606711	0.164351440406424	0	0	0.162571434588635
TCGA-A2-A0YD-01A-11D-A10G-09	0.0556006962237659	0.257730282417995	0	0.183815551807987	0.25267159956455	0.0221772427082162	0.172102275749357	0	0.0559023515281297
TCGA-OL-A66I-01A-21D-A29N-09	0.0661044096094246	0.047343653036747	0.0326222396628745	0.587155320661246	0	0.125428363162254	0.0525666757338839	0	0.0887793381335701
TCGA-B6-A0RL-01A-11D-A099-09	0.0972720181297847	0.181220195535853	0	0.489290859160537	0	0.177126097231169	0.055090829942656	0	0
TCGA-AR-A24O-01A-11D-A167-09	0	0	0	0.99353432363031	0	0.00646567636968996	0	0	0
TCGA-C8-A273-01A-11D-A16D-09	0.270935087749535	0	0.404379612545411	0	0	0.214951590612929	0.109733709092125	0	0
TCGA-A2-A0SW-01A-11D-A099-09	0.0692574222030555	0.158733216341371	0.0544289958104962	0.571725687028856	0.115669137673054	0	0	0	0.0301855409431662
TCGA-E2-A15A-01A-11D-A12B-09	0.0765884007626915	0	0.435199136276904	0	0.0598212108460205	0.306043775510779	0.122347476603604	0	0
TCGA-AR-A255-01A-11D-A167-09	0	0.113506043112239	0	0.422450296444532	0.161500269636367	0.302543390806862	0	0	0
TCGA-A2-A0CU-01A-12W-A050-09	0.0671170899471417	0.060007104676606	0.620836331665255	0.0225399063696648	0.0566521279908839	0	0.172847439350449	0	0
TCGA-A2-A1G4-01A-11D-A13L-09	0.0498508810812679	0.112933102131742	0.175446321558719	0.611100549811426	0	0	0	0	0.0506691454168452
TCGA-AC-A2QH-01A-11D-A18P-09	0.159968621275714	0	0.124116539840859	0.0822583766709989	0	0.332244392354007	0.13804071372852	0	0.163371356129901
TCGA-A8-A0A1-01A-11W-A019-09	0.158663916867698	0	0.568477969389327	0.0571551903483418	0	0	0.215702923394633	0	0
TCGA-3C-AALK-01A-11D-A41F-09	0.0654508678045211	0.100121899048461	0	0.536780343039704	0	0.181982544530148	0	0.115664345577165	0
TCGA-AO-A12H-01A-11D-A10Y-09	0	0	0	0.933745199715554	0	0	0.0317675698418088	0	0.0344872304426374
TCGA-BH-A42V-01A-11D-A243-09	0	0.381671238250424	0	0.208928357674299	0.272247829250275	0.137152574825002	0	0	0
TCGA-OL-A5RW-01A-11D-A28B-09	0	0.176163221276013	0.40095914625611	0.0846261255034757	0.338251506964401	0	0	0	0
TCGA-A2-A0D1-01A-11W-A050-09	0.0606557444900678	0.122859797419244	0.417044821277411	0.343953982996866	0.0554856538164119	0	0	0	0
TCGA-AC-A23C-01A-12D-A167-09	0.0130022017751822	0.208675429745786	0.23516402156433	0.220671481036965	0.146330971498504	0.080341257659198	0	0	0.0958146367200347
TCGA-WT-AB41-01A-11D-A41F-09	0.113858324392452	0.407632179426062	0.302954083183942	0.0466859811195328	0	0.0108418089482903	0.118027622929721	0	0
TCGA-E2-A14Q-01A-11D-A12B-09	0	0.13009473575478	0	0.698123093809479	0	0.155039915437696	0.0167422549980446	0	0
TCGA-BH-A0DX-01A-11D-A10Y-09	0.0833582975203514	0.426215386369292	0	0.0243045340934132	0.190464926415498	0.194913282219743	0.0807435733817029	0	0
TCGA-E9-A3X8-01A-31D-A22X-09	0.0466646318597095	0.0534897429142755	0	0.618092930246127	0.193807964418938	0.0321200245673035	0.0558247059936465	0	0
TCGA-B6-A0RG-01A-11W-A071-09	0.0153461085500431	0.0531163716053807	0.197676207432508	0.537978955297766	0.133634815268581	0	0	0	0.0622475418457206
TCGA-B6-A0X5-01A-21D-A10G-09	0.0125754511728047	0.062892571753051	0	0.651851150882509	0	0.272680826191636	0	0	0
TCGA-A8-A07J-01A-11W-A019-09	0	0.0855703079714157	0.519521510112478	0	0.0379765981306799	0.180415338551834	0.0514505007082771	0	0.125065744525316
TCGA-E9-A1R2-01A-11D-A14G-09	0	0	0.534960378969502	0.22909450989667	0.19925956379126	0	0.0366855473425674	0	0
TCGA-E9-A3HO-01A-11D-A20S-09	0	0	0.381460729357315	0.421977767202704	0.0897107566101577	0	0.106850746829823	0	0
TCGA-B6-A40B-01A-11D-A23C-09	0	0.168773384202868	0.26999696682509	0.266408521316473	0.107954246021287	0.078491420486721	0.108375461147561	0	0
TCGA-B6-A0IN-01A-11W-A050-09	0.0489244612176186	0.0313321422825634	0.215968816919619	0.54920389167877	0.0249836784556092	0.0530127805565507	0.0765742288892696	0	0
TCGA-AO-A1KS-01A-11D-A13L-09	0.106929154526724	0.321146385375394	0	0.395910843720389	0.0610167365781739	0	0	0	0.114996879799319
TCGA-A8-A07L-01A-11W-A019-09	0	0	0.483636799995264	0.363064715867324	0.0253767010602904	0.0821203365523098	0.0458014465248118	0	0
TCGA-A7-A0CD-01A-11W-A019-09	0.211694354668771	0	0.245875207704822	0.542430437626407	0	0	0	0	0
TCGA-D8-A1XF-01A-11D-A14G-09	0.141194416620165	0	0.351713148397698	0.113498168736212	0	0.147644845161706	0.0858268511495042	0	0.160122569934716
TCGA-BH-A0HY-01A-11W-A071-09	0.0500263785027351	0	0	0.694722245274225	0.0455460343943768	0.14779323594123	0	0	0.0619121058874324
TCGA-GM-A2DO-01A-11D-A19Y-09	0	0.414618476592719	0	0.146704638342868	0.402090470341145	0	0.00451883906562605	0	0.0320675756576421
TCGA-BH-A0BQ-01A-21D-A10Y-09	0.116624492435465	0	0.0932482495234278	0.255510593236556	0	0.264192213028004	0.270424451776548	0	0
TCGA-E9-A1N3-01A-12D-A159-09	0.0392898747058675	0	0.202786222764675	0.393402665580395	0.0830691963363259	0.281452040612736	0	0	0
TCGA-OL-A66K-01A-11D-A29N-09	0.147141452713765	0.033465721132035	0	0.608375575076703	0	0.0688988139459729	0.142118437131524	0	0
TCGA-E2-A14W-01A-11D-A12B-09	0	0	0.537996578951675	0.247206014818982	0.107396344457358	0	0.0720596356255537	0	0.0353414261464311
TCGA-AR-A1AS-01A-11D-A12Q-09	0.0267682023148567	0.282687885861134	0	0.577834720186088	0.0914645972282417	0.02124459440968	0	0	0
TCGA-BH-A18L-01A-32D-A12B-09	0.114818384299048	0	0.0296049189730247	0.37542493136333	0	0.215374988963148	0.0719088838362011	0	0.192867892565248
TCGA-AR-A24S-01A-11D-A167-09	0.119319432006049	0.132624161941659	0.328890542951572	0.346018517744702	0.0731473453560189	0	0	0	0
TCGA-A8-A06P-01A-11W-A019-09	0.0280497317541011	0	0.149281756552758	0.518967032010673	0	0.0757894426501298	0.0487183978469742	0	0.179193639185363
TCGA-D8-A1X7-01A-11D-A14K-09	0.0960850115647713	0	0.135475919012887	0.461893850928377	0	0.114997665501805	0.113389450893625	0	0.0781581020985353
TCGA-AC-A23H-01A-11D-A159-09	0	0.436491584249477	0	0	0.549263769693497	0	0.0142446460570257	0	0
TCGA-EW-A1PA-01A-11D-A142-09	0.0565733542225034	0.127858994859584	0.705731699882027	0.047242968518233	0	0.0625929825176522	0	0	0
TCGA-A2-A0EN-01A-13D-A099-09	0.127130630110453	0	0	0.84601266850383	0	0	0	0	0.0268567013857172
TCGA-LL-A440-01A-11D-A243-09	0	0	0.730016494716323	0	0	0.111959639528436	0.158023865755242	0	0
TCGA-D8-A1XL-01A-11D-A14K-09	0.020487916366828	0.0282100067840905	0.364054187867349	0.405210116931569	0	0.126290439963393	0	0	0.0557473320867708
TCGA-S3-AA12-01A-11D-A41F-09	0.0801902028075172	0.0539327641435877	0.294083021021148	0.48166748627041	0	0.0376417688832403	0	0	0.0524847568740966
TCGA-AO-A0JD-01A-11W-A071-09	0.0632979782427373	0	0.573845719889436	0.179805499756396	0.0250711507584567	0.0916603721819742	0.0199990052585615	0	0.0463202739124387
TCGA-GM-A2DN-01A-11D-A17W-09	0.0455953104115768	0.0786998843242933	0	0.853117534844418	0	0.0225872704197116	0	0	0
TCGA-XX-A89A-01A-11D-A36J-09	0	0.28060096389007	0	0.10738297305564	0.505479836668468	0	0.0515767629258019	0	0.0549594634600206
TCGA-AR-A1AY-01A-21D-A12Q-09	0.116731953037616	0.114388349163605	0.582898729756481	0	0.0570503976263701	0.0755899503258043	0.0533406200901235	0	0
TCGA-EW-A1J2-01A-21D-A13L-09	0.105702462373866	0.106989926006852	0	0.696222067372623	0	0.0910855442466588	0	0	0
TCGA-A2-A3XW-01A-11D-A23C-09	0	0	0	0	0	0.0208636842617561	0.100084241052608	0	0.879052074685636
TCGA-LL-A5YP-01A-21D-A28B-09	0	0.0747486784710048	0.417623538128326	0.303370311194225	0.0264981194679755	0.150676018081142	0	0	0.0270833346573265
TCGA-AQ-A0Y5-01A-11D-A14K-09	0.146373668904433	0.258275070846367	0.338261164432556	0.0703641180990651	0.18672597771758	0	0	0	0
TCGA-AC-A7VC-01A-11D-A351-09	0.0888918541327375	0	0.101513103456438	0.139742996124704	0	0	0.131938699438774	0	0.537913346847347
TCGA-B6-A0IH-01A-11D-A10Y-09	0.0630452277256239	0.038132961451233	0	0.721702198752731	0	0	0.0486526843715753	0.128466927698837	0
TCGA-B6-A0RO-01A-22D-A099-09	0	0	0.503508461153736	0.25213216516582	0	0	0.0981259118557249	0	0.146233461824718
TCGA-EW-A1P6-01A-11D-A142-09	0.081772765538604	0	0	0.918227234461396	0	0	0	0	0
TCGA-BH-A0W7-01A-11D-A10Y-09	0	0.438460548579513	0	0.0494115506371006	0.512127900783386	0	0	0	0
TCGA-BH-A0B7-01A-12D-A10Y-09	0.102322967817933	0.0647398024640541	0.45645703461615	0.105108911974428	0.124647748915481	0.123416907432367	0.0233066267795871	0	0
TCGA-AR-A24W-01A-11D-A17G-09	0	0	0.206041157603527	0.295651983641927	0	0.158674988302531	0.29723529395975	0	0.0423965764922642
TCGA-EW-A1IX-01A-12D-A142-09	0	0.277772444117796	0	0.296777030459451	0.338643966857414	0.0868065585653398	0	0	0
TCGA-A1-A0SI-01A-11D-A142-09	0	0.361648266420142	0	0.0703230121757224	0.556007404301656	0	0	0	0.0120213171024788
TCGA-A8-A06X-01A-21W-A019-09	0	0.0146874046324773	0.577381580207226	0.247798093454856	0.0243121325078822	0.135820789197559	0	0	0
TCGA-A7-A56D-01A-11D-A27P-09	0.0426008266916815	0.329616251976473	0	0.379273803387159	0.216956130307614	0.0315529876370727	0	0	0
TCGA-EW-A2FW-01A-11D-A17D-09	0.190852508508697	0.183112852171711	0	0.413428524690374	0	0.212606114629219	0	0	0
TCGA-D8-A1Y3-01A-11D-A159-09	0.13862121297203	0.0315642476171428	0	0.712346717925072	0	0	0	0	0.117467821485755
TCGA-A2-A3XT-01A-11D-A22X-09	0	0	0.444926082070961	0.271012478403271	0.225122500294807	0.0589389392309609	0	0	0
TCGA-C8-A1HG-01A-11D-A135-09	0.130257804337055	0.0880521340805503	0.166853824089338	0.535746899300592	0.0520699382578747	0	0.0270193999345893	0	0
TCGA-BH-A0AZ-01A-21D-A12Q-09	0	0.0973588427411794	0.667504175796692	0	0.0908240439602314	0.0966416671084325	0.0291563557215595	0	0.018514914671905
TCGA-BH-A0E2-01A-11W-A071-09	0.0343498001136559	0.021864541415899	0.366118488704238	0.487160818725303	0	0	0.0905063510409039	0	0
TCGA-AN-A046-01A-21W-A050-09	0.0357958260582638	0	0	0	0	0.879848896601394	0	0	0.0843552773403425
TCGA-D8-A27G-01A-11D-A16D-09	0	0.501524914687597	0	0.000823611327546689	0.48314352085319	0	0.011960424212961	0	0.00254752891870546
TCGA-BH-A1FN-01A-11D-A13L-09	0	0	0.19925768125974	0.0833836496869817	0.312933486502172	0.0713727932575643	0.276544833246709	0	0.0565075560468332
TCGA-E9-A245-01A-22D-A16D-09	0	0	0.217800421435527	0.320667246103458	0	0.154494520404133	0.0732299681875341	0	0.233807843869348
TCGA-LL-A73Z-01A-11D-A32I-09	0.0571335461702608	0.00812052609584653	0.277638625371934	0.224381844531125	0	0.08434055988468	0.145730220580808	0	0.202654677365345
TCGA-BH-A0AY-01A-21W-A019-09	0.0579017587928715	0.0828795451012302	0.303583702151257	0.126344384530371	0.0228851872434642	0.141680220715189	0.169629764636183	0.0950954368294348	0
TCGA-AR-A0TT-01A-31D-A099-09	0.0626601728556128	0.0941944630944594	0.333655181187672	0.271655449875556	0.122924131332989	0	0.0597256340249879	0	0.0551849676287234
